MJD	band	Flux	Flux_err	FilterSet	Instr
56779.008	sdss_g'	6.950297833526665e-18	1.8500221923927056e-18	GeneralFilters	NOT
56779.023	sdss_r'	1.0287734631829586e-17	1.677137615798859e-18	GeneralFilters	NOT
56812.948	sdss_r'	7.927198865790021e-18	2.051642812978215e-18	GeneralFilters	NOT
56458.792499995136	Bessell_V	5.554698328550478e-17	6.076765985242556e-18	SUDO_PTS	SUDO_PTS
56459.60619997458	Bessell_V	3.3333463387574175e-16	1.9552678394034325e-17	SUDO_PTS	SUDO_PTS
56460.36059995552	Bessell_V	6.111428241507333e-16	2.5866424165154067e-17	SUDO_PTS	SUDO_PTS
56458.876399993016	Bessell_B	7.122065952726789e-17	1.2338262767472817e-17	SUDO_PTS	SUDO_PTS
56459.77669997027	Bessell_B	4.2737527542220345e-16	3.727014775591152e-17	SUDO_PTS	SUDO_PTS
56460.520799951475	Bessell_B	7.835269570175634e-16	4.748936272703997e-17	SUDO_PTS	SUDO_PTS
56458.787399995264	Bessell_I	2.098426641073794e-17	1.7527342236445267e-18	SUDO_PTS	SUDO_PTS
56459.651499973435	Bessell_I	1.2591682046491472e-16	5.464451348522326e-18	SUDO_PTS	SUDO_PTS
56460.48449995239	Bessell_I	2.3085093224202767e-16	7.043241134526044e-18	SUDO_PTS	SUDO_PTS
56458.777499995515	Bessell_R	4.032913775950087e-17	4.440031888345254e-18	SUDO_PTS	SUDO_PTS
56459.58279997517	Bessell_R	2.419426793390829e-16	1.4036392522891593e-17	SUDO_PTS	SUDO_PTS
56460.3534999557	Bessell_R	4.435419429268958e-16	1.8244668650516415e-17	SUDO_PTS	SUDO_PTS
56458.89139999264	Bessell_U	5.793719869143922e-17	2.842732964727603e-17	SUDO_PTS	SUDO_PTS
56459.81039996942	Bessell_U	3.476437153459449e-16	7.653088389491217e-17	SUDO_PTS	SUDO_PTS
56460.5593999505	Bessell_U	6.373259691449869e-16	9.611639478511985e-17	SUDO_PTS	SUDO_PTS
56458.80889999472	sdss_g'	6.419569252475821e-17	5.895009686624898e-18	SUDO_PTS	SUDO_PTS
56459.642399973665	sdss_g'	3.8527394354744037e-16	1.8528020564396973e-17	SUDO_PTS	SUDO_PTS
56460.395299954645	sdss_g'	7.062944066725646e-16	2.4395560361379163e-17	SUDO_PTS	SUDO_PTS
56458.793699995105	sdss_i'	2.5340536983437943e-17	6.623352798423525e-19	SUDO_PTS	SUDO_PTS
56459.666599973054	sdss_i'	1.520608014565793e-16	2.1014263939083044e-18	SUDO_PTS	SUDO_PTS
56458.771499995666	sdss_r'	4.525319294531782e-17	1.0779189782731098e-18	SUDO_PTS	SUDO_PTS
56458.75939999597	sdss_z'	1.852140687054864e-17	1.665461600182149e-18	SUDO_PTS	SUDO_PTS
56459.60689997456	sdss_z'	1.1111691788739264e-16	5.12883243610669e-18	SUDO_PTS	SUDO_PTS
56460.478499952544	sdss_z'	2.0371801599341246e-16	6.5544582763395464e-18	SUDO_PTS	SUDO_PTS
56517.985	Bessell_R	7.165060725362432e-16	1.060416962082097e-17	SUDO_PTS	SUDO_PTS
56518.985	Bessell_R	7.042565581824502e-16	1.0206834943258668e-17	SUDO_PTS	SUDO_PTS
56519.985	Bessell_R	6.922164636893608e-16	9.837590463362998e-18	SUDO_PTS	SUDO_PTS
56520.985	Bessell_R	6.803822087780522e-16	9.496337260144032e-18	SUDO_PTS	SUDO_PTS
56521.985	Bessell_R	6.687502743786818e-16	9.18291481910169e-18	SUDO_PTS	SUDO_PTS
56522.985	Bessell_R	6.573172015840472e-16	8.897082762122633e-18	SUDO_PTS	SUDO_PTS
56523.985	Bessell_R	6.46079590621034e-16	8.638502806895641e-18	SUDO_PTS	SUDO_PTS
56524.985	Bessell_R	6.350340998396498e-16	8.406722142779545e-18	SUDO_PTS	SUDO_PTS
56525.985	Bessell_R	6.241774447193399e-16	8.201159550436413e-18	SUDO_PTS	SUDO_PTS
56526.985	Bessell_R	6.135063968922936e-16	8.021095596456304e-18	SUDO_PTS	SUDO_PTS
56527.985	Bessell_R	6.030177831834464e-16	7.865668066618063e-18	SUDO_PTS	SUDO_PTS
56528.985	Bessell_R	5.92708484666895e-16	7.73387345523672e-18	SUDO_PTS	SUDO_PTS
56529.985	Bessell_R	5.825754357384441e-16	7.62457483291972e-18	SUDO_PTS	SUDO_PTS
56530.985	Bessell_R	5.726156232040092e-16	7.536515836778361e-18	SUDO_PTS	SUDO_PTS
56531.985	Bessell_R	5.628260853836039e-16	7.468339955505704e-18	SUDO_PTS	SUDO_PTS
56532.985	Bessell_R	5.532039112306461e-16	7.41861380961953e-18	SUDO_PTS	SUDO_PTS
56533.985	Bessell_R	5.437462394663201e-16	7.385852827558055e-18	SUDO_PTS	SUDO_PTS
56534.985	Bessell_R	5.344502577287382e-16	7.368547627152905e-18	SUDO_PTS	SUDO_PTS
56535.985	Bessell_R	5.253132017366477e-16	7.36518952254002e-18	SUDO_PTS	SUDO_PTS
56536.985	Bessell_R	5.163323544674369e-16	7.374293846011854e-18	SUDO_PTS	SUDO_PTS
56537.985	Bessell_R	5.075050453491927e-16	7.3944201389831e-18	SUDO_PTS	SUDO_PTS
56538.985	Bessell_R	4.988286494665706e-16	7.424188659057046e-18	SUDO_PTS	SUDO_PTS
56539.985	Bessell_R	4.903005867802423e-16	7.462293014896299e-18	SUDO_PTS	SUDO_PTS
56540.985	Bessell_R	4.819183213596881e-16	7.507509039720556e-18	SUDO_PTS	SUDO_PTS
56541.985	Bessell_R	4.736793606291039e-16	7.558700230422e-18	SUDO_PTS	SUDO_PTS
56542.985	Bessell_R	4.655812546262015e-16	7.61482021199742e-18	SUDO_PTS	SUDO_PTS
56543.985	Bessell_R	4.576215952736816e-16	7.674912747044255e-18	SUDO_PTS	SUDO_PTS
56544.985	Bessell_R	4.497980156631584e-16	7.738109813893612e-18	SUDO_PTS	SUDO_PTS
56545.985	Bessell_R	4.421081893513309e-16	7.803628242124491e-18	SUDO_PTS	SUDO_PTS
56546.985	Bessell_R	4.3454982966818317e-16	7.870765336490902e-18	SUDO_PTS	SUDO_PTS
56547.985	Bessell_R	4.271206890370136e-16	7.93889385225049e-18	SUDO_PTS	SUDO_PTS
56548.985	Bessell_R	4.1981855830608923e-16	8.007456615503946e-18	SUDO_PTS	SUDO_PTS
56549.985	Bessell_R	4.1264126609172507e-16	8.07596101721049e-18	SUDO_PTS	SUDO_PTS
56550.985	Bessell_R	4.055866781325949e-16	8.143973552225608e-18	SUDO_PTS	SUDO_PTS
56551.985	Bessell_R	3.9865269665508125e-16	8.211114526322861e-18	SUDO_PTS	SUDO_PTS
56552.985	Bessell_R	3.918372597494746e-16	8.277053014777843e-18	SUDO_PTS	SUDO_PTS
56553.985	Bessell_R	3.851383407568387e-16	8.34150212503636e-18	SUDO_PTS	SUDO_PTS
56554.985	Bessell_R	3.7855394766635557e-16	8.40421459221242e-18	SUDO_PTS	SUDO_PTS
56555.985	Bessell_R	3.7208212252297615e-16	8.464978718492467e-18	SUDO_PTS	SUDO_PTS
56556.985	Bessell_R	3.6572094084519744e-16	8.523614654811111e-18	SUDO_PTS	SUDO_PTS
56557.985	Bessell_R	3.5946851105279066e-16	8.579971014370105e-18	SUDO_PTS	SUDO_PTS
56558.985	Bessell_R	3.5332297390431805e-16	8.633921801799363e-18	SUDO_PTS	SUDO_PTS
56559.985	Bessell_R	3.472825019442611e-16	8.685363638262143e-18	SUDO_PTS	SUDO_PTS
56560.985	Bessell_R	3.4134529895960357e-16	8.734213260986385e-18	SUDO_PTS	SUDO_PTS
56561.985	Bessell_R	3.355095994457047e-16	8.780405275086895e-18	SUDO_PTS	SUDO_PTS
56562.985	Bessell_R	3.297736680813023e-16	8.823890135763016e-18	SUDO_PTS	SUDO_PTS
56563.985	Bessell_R	3.241357992124929e-16	8.864632339738162e-18	SUDO_PTS	SUDO_PTS
56564.985	Bessell_R	3.185943163455343e-16	8.902608805943445e-18	SUDO_PTS	SUDO_PTS
56565.985	Bessell_R	3.1314757164831595e-16	8.937807426787823e-18	SUDO_PTS	SUDO_PTS
56566.985	Bessell_R	3.077939454603573e-16	8.970225772794322e-18	SUDO_PTS	SUDO_PTS
56567.985	Bessell_R	3.0253184581117893e-16	8.999869934839274e-18	SUDO_PTS	SUDO_PTS
56568.985	Bessell_R	2.973597079469096e-16	9.026753489660197e-18	SUDO_PTS	SUDO_PTS
56569.985	Bessell_R	2.922759938649874e-16	9.050896575662564e-18	SUDO_PTS	SUDO_PTS
56570.985	Bessell_R	2.87279191856813e-16	9.07232506733865e-18	SUDO_PTS	SUDO_PTS
56571.985	Bessell_R	2.8236781605822465e-16	9.091069837800188e-18	SUDO_PTS	SUDO_PTS
56572.985	Bessell_R	2.775404060076569e-16	9.107166100017996e-18	SUDO_PTS	SUDO_PTS
56573.985	Bessell_R	2.727955262118526e-16	9.120652818355467e-18	SUDO_PTS	SUDO_PTS
56574.985	Bessell_R	2.681317657190013e-16	9.131572182882734e-18	SUDO_PTS	SUDO_PTS
56575.985	Bessell_R	2.6354773769917375e-16	9.13996913976877e-18	SUDO_PTS	SUDO_PTS
56576.985	Bessell_R	2.5904207903192995e-16	9.145890971776342e-18	SUDO_PTS	SUDO_PTS
56577.985	Bessell_R	2.54613449900978e-16	9.14938692353612e-18	SUDO_PTS	SUDO_PTS
56578.985	Bessell_R	2.502605333957617e-16	9.150507866857355e-18	SUDO_PTS	SUDO_PTS
56579.985	Bessell_R	2.459820351198602e-16	9.149306001851211e-18	SUDO_PTS	SUDO_PTS
56580.985	Bessell_R	2.4177668280608283e-16	9.145834590103617e-18	SUDO_PTS	SUDO_PTS
56581.985	Bessell_R	2.376432259381429e-16	9.14014771654535e-18	SUDO_PTS	SUDO_PTS
56582.985	Bessell_R	2.335804353788017e-16	9.132300077030964e-18	SUDO_PTS	SUDO_PTS
56583.985	Bessell_R	2.2958710300436727e-16	9.122346788962367e-18	SUDO_PTS	SUDO_PTS
56584.985	Bessell_R	2.256620413454439e-16	9.110343222580297e-18	SUDO_PTS	SUDO_PTS
56585.985	Bessell_R	2.218040832338226e-16	9.096344850802096e-18	SUDO_PTS	SUDO_PTS
56586.985	Bessell_R	2.1801208145540753e-16	9.08040711571118e-18	SUDO_PTS	SUDO_PTS
56587.985	Bessell_R	2.1428490840907836e-16	9.062585310004906e-18	SUDO_PTS	SUDO_PTS
56588.985	Bessell_R	2.1062145577138226e-16	9.042934471886302e-18	SUDO_PTS	SUDO_PTS
56589.985	Bessell_R	2.0702063416695985e-16	9.021509292044673e-18	SUDO_PTS	SUDO_PTS
56590.985	Bessell_R	2.034813728446056e-16	8.99836403151125e-18	SUDO_PTS	SUDO_PTS
56591.985	Bessell_R	2.0000261935886542e-16	8.973552449301836e-18	SUDO_PTS	SUDO_PTS
56592.985	Bessell_R	1.9658333925707853e-16	8.947127738871156e-18	SUDO_PTS	SUDO_PTS
56593.985	Bessell_R	1.9322251577176994e-16	8.919142472502728e-18	SUDO_PTS	SUDO_PTS
56594.985	Bessell_R	1.8991914951830025e-16	8.889648552847714e-18	SUDO_PTS	SUDO_PTS
56595.985	Bessell_R	1.8667225819768712e-16	8.858697170905585e-18	SUDO_PTS	SUDO_PTS
56596.985	Bessell_R	1.8348087630450458e-16	8.826338769810055e-18	SUDO_PTS	SUDO_PTS
56597.985	Bessell_R	1.803440548397781e-16	8.792623013847925e-18	SUDO_PTS	SUDO_PTS
56598.985	Bessell_R	1.7726086102878732e-16	8.757598762194286e-18	SUDO_PTS	SUDO_PTS
56599.985	Bessell_R	1.7423037804369307e-16	8.721314046899264e-18	SUDO_PTS	SUDO_PTS
56600.985	Bessell_R	1.7125170473090684e-16	8.683816054706048e-18	SUDO_PTS	SUDO_PTS
56601.985	Bessell_R	1.6832395534312106e-16	8.645151112321632e-18	SUDO_PTS	SUDO_PTS
56602.985	Bessell_R	1.6544625927592066e-16	8.605364674797636e-18	SUDO_PTS	SUDO_PTS
56603.985	Bessell_R	1.6261776080889728e-16	8.564501316711752e-18	SUDO_PTS	SUDO_PTS
56604.985	Bessell_R	1.5983761885118976e-16	8.522604725869828e-18	SUDO_PTS	SUDO_PTS
56605.985	Bessell_R	1.5710500669137486e-16	8.479717699275356e-18	SUDO_PTS	SUDO_PTS
56606.985	Bessell_R	1.5441911175163398e-16	8.435882141136602e-18	SUDO_PTS	SUDO_PTS
56607.985	Bessell_R	1.517791353461222e-16	8.391139062703795e-18	SUDO_PTS	SUDO_PTS
56608.985	Bessell_R	1.4918429244346903e-16	8.345528583747645e-18	SUDO_PTS	SUDO_PTS
56609.985	Bessell_R	1.466338114333387e-16	8.299089935508514e-18	SUDO_PTS	SUDO_PTS
56610.985	Bessell_R	1.4412693389698234e-16	8.251861464960869e-18	SUDO_PTS	SUDO_PTS
56611.985	Bessell_R	1.416629143817117e-16	8.203880640252529e-18	SUDO_PTS	SUDO_PTS
56612.985	Bessell_R	1.3924102017922938e-16	8.15518405719073e-18	SUDO_PTS	SUDO_PTS
56613.985	Bessell_R	1.3686053110774843e-16	8.105807446658933e-18	SUDO_PTS	SUDO_PTS
56614.985	Bessell_R	1.3452073929783703e-16	8.055785682858932e-18	SUDO_PTS	SUDO_PTS
56615.985	Bessell_R	1.322209489819241e-16	8.005152792282343e-18	SUDO_PTS	SUDO_PTS
56616.985	Bessell_R	1.2996047628740375e-16	7.953941963324453e-18	SUDO_PTS	SUDO_PTS
56617.985	Bessell_R	1.2773864903327707e-16	7.902185556461087e-18	SUDO_PTS	SUDO_PTS
56618.985	Bessell_R	1.2555480653027004e-16	7.849915114916563e-18	SUDO_PTS	SUDO_PTS
56619.985	Bessell_R	1.2340829938436945e-16	7.79716137575724e-18	SUDO_PTS	SUDO_PTS
56620.985	Bessell_R	1.2129848930371653e-16	7.743954281351107e-18	SUDO_PTS	SUDO_PTS
56621.985	Bessell_R	1.19224748908803e-16	7.690322991139349e-18	SUDO_PTS	SUDO_PTS
56622.985	Bessell_R	1.1718646154591132e-16	7.636295893670604e-18	SUDO_PTS	SUDO_PTS
56623.985	Bessell_R	1.1518302110374507e-16	7.58190061885331e-18	SUDO_PTS	SUDO_PTS
56624.985	Bessell_R	1.132138318331933e-16	7.527164050385366e-18	SUDO_PTS	SUDO_PTS
56625.985	Bessell_R	1.1127830817017726e-16	7.472112338324413e-18	SUDO_PTS	SUDO_PTS
56626.985	Bessell_R	1.0937587456152498e-16	7.416770911765066e-18	SUDO_PTS	SUDO_PTS
56627.985	Bessell_R	1.0750596529382332e-16	7.36116449159284e-18	SUDO_PTS	SUDO_PTS
56628.985	Bessell_R	1.0566802432519541e-16	7.305317103287075e-18	SUDO_PTS	SUDO_PTS
56629.985	Bessell_R	1.0386150511995457e-16	7.249252089748062e-18	SUDO_PTS	SUDO_PTS
56630.985	Bessell_R	1.0208587048608469e-16	7.19299212412564e-18	SUDO_PTS	SUDO_PTS
56631.985	Bessell_R	1.0034059241549936e-16	7.136559222628877e-18	SUDO_PTS	SUDO_PTS
56632.985	Bessell_R	9.862515192703154e-17	7.0799747572984e-18	SUDO_PTS	SUDO_PTS
56633.985	Bessell_R	9.693903891210791e-17	7.023259468724695e-18	SUDO_PTS	SUDO_PTS
56634.985	Bessell_R	9.528175198306138e-17	6.966433478697358e-18	SUDO_PTS	SUDO_PTS
56635.985	Bessell_R	9.36527983240371e-17	6.909516302771965e-18	SUDO_PTS	SUDO_PTS
56636.985	Bessell_R	9.205169354444694e-17	6.8525268627421956e-18	SUDO_PTS	SUDO_PTS
56637.985	Bessell_R	9.047796153492988e-17	6.795483499006723e-18	SUDO_PTS	SUDO_PTS
56638.985	Bessell_R	8.893113432577458e-17	6.73840398282092e-18	SUDO_PTS	SUDO_PTS
56639.985	Bessell_R	8.741075194776262e-17	6.681305528425027e-18	SUDO_PTS	SUDO_PTS
56640.985	Bessell_R	8.591636229539052e-17	6.62420480504095e-18	SUDO_PTS	SUDO_PTS
56641.985	Bessell_R	8.44475209924303e-17	6.5671179487311355e-18	SUDO_PTS	SUDO_PTS
56642.985	Bessell_R	8.300379125978843e-17	6.510060574113574e-18	SUDO_PTS	SUDO_PTS
56643.985	Bessell_R	8.158474378562404e-17	6.4530477859276735e-18	SUDO_PTS	SUDO_PTS
56644.985	Bessell_R	8.018995659768718e-17	6.396094190446678e-18	SUDO_PTS	SUDO_PTS
56645.985	Bessell_R	7.881901493784005e-17	6.339213906732714e-18	SUDO_PTS	SUDO_PTS
56646.985	Bessell_R	7.74715111387232e-17	6.282420577731168e-18	SUDO_PTS	SUDO_PTS
56647.985	Bessell_R	7.614704450253034e-17	6.225727381201774e-18	SUDO_PTS	SUDO_PTS
56648.985	Bessell_R	7.484522118185574e-17	6.1691470404840134e-18	SUDO_PTS	SUDO_PTS
56649.985	Bessell_R	7.356565406257838e-17	6.1126918350950564e-18	SUDO_PTS	SUDO_PTS
56650.985	Bessell_R	7.230796264874858e-17	6.056373611158903e-18	SUDO_PTS	SUDO_PTS
56651.985	Bessell_R	7.107177294944283e-17	6.0002037916655745e-18	SUDO_PTS	SUDO_PTS
56652.985	Bessell_R	6.985671736755215e-17	5.9441933865596205e-18	SUDO_PTS	SUDO_PTS
56653.985	Bessell_R	6.866243459047294e-17	5.888353002657747e-18	SUDO_PTS	SUDO_PTS
56654.985	Bessell_R	6.748856948266565e-17	5.832692853395092e-18	SUDO_PTS	SUDO_PTS
56655.985	Bessell_R	6.633477298005043e-17	5.777222768400589e-18	SUDO_PTS	SUDO_PTS
56656.985	Bessell_R	6.520070198620882e-17	5.7219522029016435e-18	SUDO_PTS	SUDO_PTS
56657.985	Bessell_R	6.408601927035924e-17	5.666890246958612e-18	SUDO_PTS	SUDO_PTS
56658.985	Bessell_R	6.299039336707706e-17	5.612045634529999e-18	SUDO_PTS	SUDO_PTS
56659.985	Bessell_R	6.191349847772901e-17	5.557426752369183e-18	SUDO_PTS	SUDO_PTS
56660.985	Bessell_R	6.085501437359312e-17	5.503041648753863e-18	SUDO_PTS	SUDO_PTS
56661.985	Bessell_R	5.981462630063387e-17	5.448898042049266e-18	SUDO_PTS	SUDO_PTS
56662.985	Bessell_R	5.87920248859064e-17	5.395003329106697e-18	SUDO_PTS	SUDO_PTS
56663.985	Bessell_R	5.778690604556044e-17	5.341364593498759e-18	SUDO_PTS	SUDO_PTS
56664.985	Bessell_R	5.679897089441691e-17	5.287988613592832e-18	SUDO_PTS	SUDO_PTS
56665.985	Bessell_R	5.582792565709041e-17	5.234881870464464e-18	SUDO_PTS	SUDO_PTS
56666.985	Bessell_R	5.487348158063154e-17	5.18205055565249e-18	SUDO_PTS	SUDO_PTS
56667.985	Bessell_R	5.3935354848662335e-17	5.1295005787575556e-18	SUDO_PTS	SUDO_PTS
56668.985	Bessell_R	5.3013266496979606e-17	5.077237574886095e-18	SUDO_PTS	SUDO_PTS
56669.985	Bessell_R	5.210694233060156e-17	5.025266911941489e-18	SUDO_PTS	SUDO_PTS
56670.985	Bessell_R	5.1216112842232285e-17	4.973593697764594e-18	SUDO_PTS	SUDO_PTS
56671.985	Bessell_R	5.034051313212002e-17	4.922222787125422e-18	SUDO_PTS	SUDO_PTS
56672.985	Bessell_R	4.94798828292861e-17	4.871158788568341e-18	SUDO_PTS	SUDO_PTS
56673.985	Bessell_R	4.8633966014100066e-17	4.8204060711125315e-18	SUDO_PTS	SUDO_PTS
56674.985	Bessell_R	4.7802511142178595e-17	4.769968770810053e-18	SUDO_PTS	SUDO_PTS
56675.985	Bessell_R	4.6985270969585526e-17	4.719850797163552e-18	SUDO_PTS	SUDO_PTS
56676.985	Bessell_R	4.618200247931093e-17	4.6700558394057956e-18	SUDO_PTS	SUDO_PTS
56677.985	Bessell_R	4.539246680900636e-17	4.6205873726430944e-18	SUDO_PTS	SUDO_PTS
56678.985	Bessell_R	4.461642917995629e-17	4.571448663864891e-18	SUDO_PTS	SUDO_PTS
56679.985	Bessell_R	4.385365882726368e-17	4.5226427778215784e-18	SUDO_PTS	SUDO_PTS
56680.985	Bessell_R	4.31039289312289e-17	4.4741725827728205e-18	SUDO_PTS	SUDO_PTS
56681.985	Bessell_R	4.236701654990186e-17	4.426040756108388e-18	SUDO_PTS	SUDO_PTS
56682.985	Bessell_R	4.164270255278754e-17	4.3782497898438185e-18	SUDO_PTS	SUDO_PTS
56683.985	Bessell_R	4.093077155568453e-17	4.330801995992944e-18	SUDO_PTS	SUDO_PTS
56684.985	Bessell_R	4.023101185663771e-17	4.2836995118194776e-18	SUDO_PTS	SUDO_PTS
56685.985	Bessell_R	3.954321537298603e-17	4.236944304969772e-18	SUDO_PTS	SUDO_PTS
56686.985	Bessell_R	3.886717757948638e-17	4.190538178488853e-18	SUDO_PTS	SUDO_PTS
56687.985	Bessell_R	3.820269744749526e-17	4.144482775721888e-18	SUDO_PTS	SUDO_PTS
56688.985	Bessell_R	3.754957738519033e-17	4.098779585103064e-18	SUDO_PTS	SUDO_PTS
56689.985	Bessell_R	3.690762317881413e-17	4.053429944834066e-18	SUDO_PTS	SUDO_PTS
56690.985	Bessell_R	3.6276643934921706e-17	4.008435047454106e-18	SUDO_PTS	SUDO_PTS
56691.985	Bessell_R	3.565645202361619e-17	3.963795944303576e-18	SUDO_PTS	SUDO_PTS
56692.985	Bessell_R	3.504686302275461e-17	3.919513549883353e-18	SUDO_PTS	SUDO_PTS
56693.985	Bessell_R	3.444769566310754e-17	3.8755886461116766e-18	SUDO_PTS	SUDO_PTS
56694.985	Bessell_R	3.385877177445621e-17	3.83202188648062e-18	SUDO_PTS	SUDO_PTS
56695.985	Bessell_R	3.327991623261149e-17	3.788813800114062e-18	SUDO_PTS	SUDO_PTS
56696.985	Bessell_R	3.271095690733827e-17	3.745964795729106e-18	SUDO_PTS	SUDO_PTS
56697.985	Bessell_R	3.215172461117028e-17	3.703475165502794e-18	SUDO_PTS	SUDO_PTS
56698.985	Bessell_R	3.160205304910015e-17	3.661345088846049e-18	SUDO_PTS	SUDO_PTS
56699.985	Bessell_R	3.1061778769129285e-17	3.619574636086571e-18	SUDO_PTS	SUDO_PTS
56700.985	Bessell_R	3.053074111366329e-17	3.5781637720626765e-18	SUDO_PTS	SUDO_PTS
56701.985	Bessell_R	3.0008782171738427e-17	3.5371123596296964e-18	SUDO_PTS	SUDO_PTS
56702.985	Bessell_R	2.949574673206468e-17	3.496420163080817e-18	SUDO_PTS	SUDO_PTS
56703.985	Bessell_R	2.899148223687161e-17	3.456086851484034e-18	SUDO_PTS	SUDO_PTS
56704.985	Bessell_R	2.8495838736543356e-17	3.416112001936987e-18	SUDO_PTS	SUDO_PTS
56705.985	Bessell_R	2.80086688450293e-17	3.3764951027413427e-18	SUDO_PTS	SUDO_PTS
56706.985	Bessell_R	2.7529827696016633e-17	3.337235556498323e-18	SUDO_PTS	SUDO_PTS
56707.985	Bessell_R	2.7059172899852642e-17	3.2983326831271188e-18	SUDO_PTS	SUDO_PTS
56708.985	Bessell_R	2.6596564501203307e-17	3.259785722807743e-18	SUDO_PTS	SUDO_PTS
56709.985	Bessell_R	2.614186493743572e-17	3.2215938388498974e-18	SUDO_PTS	SUDO_PTS
56710.985	Bessell_R	2.5694938997711963e-17	3.183756120489403e-18	SUDO_PTS	SUDO_PTS
56711.985	Bessell_R	2.525565378278255e-17	3.1462715856137845e-18	SUDO_PTS	SUDO_PTS
56712.985	Bessell_R	2.4823878665467046e-17	3.109139183418432e-18	SUDO_PTS	SUDO_PTS
56713.985	Bessell_R	2.4399485251810302e-17	3.072357796994864e-18	SUDO_PTS	SUDO_PTS
56714.985	Bessell_R	2.3982347342902893e-17	3.035926245852551e-18	SUDO_PTS	SUDO_PTS
56715.985	Bessell_R	2.3572340897354355e-17	2.999843288375706e-18	SUDO_PTS	SUDO_PTS
56716.985	Bessell_R	2.3169343994407625e-17	2.9641076242164283e-18	SUDO_PTS	SUDO_PTS
56717.985	Bessell_R	2.2773236797684428e-17	2.928717896625631e-18	SUDO_PTS	SUDO_PTS
56718.985	Bessell_R	2.2383901519550492e-17	2.893672694723077e-18	SUDO_PTS	SUDO_PTS
56719.985	Bessell_R	2.2001222386089633e-17	2.8589705557078138e-18	SUDO_PTS	SUDO_PTS
56720.985	Bessell_R	2.1625085602676987e-17	2.824609967010374e-18	SUDO_PTS	SUDO_PTS
56721.985	Bessell_R	2.125537932014079e-17	2.7905893683880044e-18	SUDO_PTS	SUDO_PTS
56722.985	Bessell_R	2.0891993601502377e-17	2.7569071539641407e-18	SUDO_PTS	SUDO_PTS
56723.985	Bessell_R	2.053482038928508e-17	2.7235616742134107e-18	SUDO_PTS	SUDO_PTS
56724.985	Bessell_R	2.0183753473382042e-17	2.6905512378933764e-18	SUDO_PTS	SUDO_PTS
56725.985	Bessell_R	1.983868845947304e-17	2.6578741139241187e-18	SUDO_PTS	SUDO_PTS
56726.985	Bessell_R	1.9499522737981628e-17	2.6255285332169806e-18	SUDO_PTS	SUDO_PTS
56727.985	Bessell_R	1.9166155453562764e-17	2.5935126904534482e-18	SUDO_PTS	SUDO_PTS
56728.985	Bessell_R	1.8838487475112298e-17	2.561824745815424e-18	SUDO_PTS	SUDO_PTS
56729.985	Bessell_R	1.8516421366288834e-17	2.5304628266679013e-18	SUDO_PTS	SUDO_PTS
56513.059	Bessell_I	6.136998000259711e-16	6.643067618244485e-18	SUDO_PTS	SUDO_PTS
56514.059	Bessell_I	6.031582337546326e-16	6.341962287795483e-18	SUDO_PTS	SUDO_PTS
56515.059	Bessell_I	5.927977407367779e-16	6.058687565190695e-18	SUDO_PTS	SUDO_PTS
56516.059	Bessell_I	5.826152106639119e-16	5.793381293539808e-18	SUDO_PTS	SUDO_PTS
56517.059	Bessell_I	5.72607586653535e-16	5.5461877397353134e-18	SUDO_PTS	SUDO_PTS
56518.059	Bessell_I	5.627718643314421e-16	5.3172458293989665e-18	SUDO_PTS	SUDO_PTS
56519.059	Bessell_I	5.53105090929783e-16	5.106674518198578e-18	SUDO_PTS	SUDO_PTS
56520.059	Bessell_I	5.436043644006165e-16	4.914555419641543e-18	SUDO_PTS	SUDO_PTS
56521.059	Bessell_I	5.342668325446904e-16	4.740913173577135e-18	SUDO_PTS	SUDO_PTS
56522.059	Bessell_I	5.250896921551882e-16	4.5856944883440044e-18	SUDO_PTS	SUDO_PTS
56523.059	Bessell_I	5.160701881761803e-16	4.448747266571927e-18	SUDO_PTS	SUDO_PTS
56524.059	Bessell_I	5.072056128755348e-16	4.329801636471854e-18	SUDO_PTS	SUDO_PTS
56525.059	Bessell_I	4.984933050320321e-16	4.2284549385812e-18	SUDO_PTS	SUDO_PTS
56526.059	Bessell_I	4.89930649136444e-16	4.14416264948738e-18	SUDO_PTS	SUDO_PTS
56527.059	Bessell_I	4.815150746063347e-16	4.076236794354983e-18	SUDO_PTS	SUDO_PTS
56528.059	Bessell_I	4.732440550143513e-16	4.0238526315147585e-18	SUDO_PTS	SUDO_PTS
56529.059	Bessell_I	4.651151073297675e-16	3.98606340827845e-18	SUDO_PTS	SUDO_PTS
56530.059	Bessell_I	4.571257911730571e-16	3.961821986618187e-18	SUDO_PTS	SUDO_PTS
56531.059	Bessell_I	4.492737080832715e-16	3.950007335445984e-18	SUDO_PTS	SUDO_PTS
56532.059	Bessell_I	4.415565007980005e-16	3.949453443984152e-18	SUDO_PTS	SUDO_PTS
56533.059	Bessell_I	4.339718525457029e-16	3.95897818656741e-18	SUDO_PTS	SUDO_PTS
56534.059	Bessell_I	4.2651748635019094e-16	3.9774100119782564e-18	SUDO_PTS	SUDO_PTS
56535.059	Bessell_I	4.1919116434706353e-16	4.003610911756099e-18	SUDO_PTS	SUDO_PTS
56536.059	Bessell_I	4.119906871118794e-16	4.036494788110944e-18	SUDO_PTS	SUDO_PTS
